250,42.6
298,34.1
300,33.9
400,23.5
500,17.9
600,14.6
700,12.4
800,10.9
900,9.77
1000,8.97
1100,8.36
1200,7.89
1300,7.52
1400,7.22
1500,6.99
1600,6.8
1700,6.65
1800,6.53
2000,6.35
2200,6.26
2400,6.24
